date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,team
2023-03-27, MJ Melendez, Bobby Witt Jr., Vinnie Pasquantino, Salvador Perez, Michael Massey, Hunter Dozier, Kyle Isbel, Edward Olivares, Jackie Bradley Jr.,KC
2023-03-28, Bobby Witt Jr., Franmil Reyes, Salvador Perez, MJ Melendez, Hunter Dozier, Nicky Lopez, Matt Duffy, Kyle Isbel, Jackie Bradley Jr.,KC
2023-02-25, Jonathan Schoop, Andy Ibanez, Javier Baez, Miguel Cabrera, Austin Meadows, Eric Haase, Akil Baddoo, Tyler Nevin, Parker Meadows,DET
2023-02-26, Riley Greene, Nick Maton, Miguel Cabrera, Kerry Carpenter, Spencer Torkelson, Cesar Hernandez, Matt Vierling, Ryan Kreidler, Jake Rogers,DET
2023-02-27, Akil Baddoo, Kerry Carpenter, Javier Baez, Eric Haase, Austin Meadows, Spencer Torkelson, Jonathan Schoop, Ryan Kreidler, Jonathan Davis,DET
2023-02-28, Nick Maton, Riley Greene, Javier Baez, Austin Meadows, Matt Vierling, Cesar Hernandez, Andy Ibanez, Donny Sands, Zack Short,DET
2023-03-01, Matt Vierling, Jonathan Schoop, Riley Greene, Miguel Cabrera, Kerry Carpenter, Eric Haase, Spencer Torkelson, Ryan Kreidler, Cesar Hernandez,DET
2023-03-02, Akil Baddoo, Spencer Torkelson, Javier Baez, Austin Meadows, Miguel Cabrera, Tyler Nevin, Andre Lipcius, Jake Rogers, Jonathan Davis,DET
2023-03-03a, Nick Maton, Matt Vierling, Riley Greene, Javier Baez, Spencer Torkelson, Cesar Hernandez, Donny Sands, Jake Rogers, Jonathan Davis,DET
2023-03-03b, Kerry Carpenter, Parker Meadows, Austin Meadows, Eric Haase, Tyler Nevin, Andre Lipcius, Ryan Kreidler, Brendon Davis, Zack Short,DET
2023-03-04, Nick Maton, Matt Vierling, Kerry Carpenter, Miguel Cabrera, Parker Meadows, Cesar Hernandez, Andre Lipcius, Donny Sands, Jermaine Palacios,DET
2023-03-05, Akil Baddoo, Riley Greene, Javier Baez, Austin Meadows, Eric Haase, Spencer Torkelson, Tyler Nevin, Ryan Kreidler, Jake Rogers,DET
2023-03-06, Matt Vierling, Riley Greene, Javier Baez, Eric Haase, Tyler Nevin, Kerry Carpenter, Zack Short, Nick Maton, Jonathan Davis,DET
2023-03-07, Cesar Hernandez, Nick Maton, Riley Greene, Austin Meadows, Spencer Torkelson, Kerry Carpenter, Parker Meadows, Andrew Knapp, Ryan Kreidler,DET
2023-03-08, Akil Baddoo, Parker Meadows, Austin Meadows, Eric Haase, Spencer Torkelson, Cesar Hernandez, Andre Lipcius, Jake Rogers, Zack Short,DET
2023-03-09, Cesar Hernandez, Ryan Kreidler, Andre Lipcius, Nick Maton, Jake Rogers, Justyn-Henry Malloy, Kerry Carpenter, Jonathan Davis, Akil Baddoo,DET
2023-03-10, Kerry Carpenter, Riley Greene, Spencer Torkelson, Nick Maton, Austin Meadows, Eric Haase, Akil Baddoo, Ryan Kreidler, Zack Short,DET
2023-03-11, Zack Short, Cesar Hernandez, Riley Greene, Spencer Torkelson, Austin Meadows, Parker Meadows, Donny Sands, Justyn-Henry Malloy, Andre Lipcius,DET
2023-03-12, Akil Baddoo, Ryan Kreidler, Kerry Carpenter, Eric Haase, Nick Maton, Cesar Hernandez, Andre Lipcius, Parker Meadows, Jermaine Palacios,DET
2023-03-13a, Austin Meadows, Cesar Hernandez, Riley Greene, Spencer Torkelson, Nick Maton, Eric Haase, Andrew Knapp, Brendon Davis, Zack Short,DET
2023-03-13b, Ryan Kreidler, Akil Baddoo, Kerry Carpenter, Andre Lipcius, Parker Meadows, Jake Rogers, Colt Keith, Mario Feliciano, Jermaine Palacios,DET
2023-03-14, Zack Short, Ryan Kreidler, Riley Greene, Spencer Torkelson, Austin Meadows, Nick Maton, Jermaine Palacios, Jake Rogers, Jonathan Davis,DET
2023-03-16, Akil Baddoo, Kerry Carpenter, Riley Greene, Spencer Torkelson, Austin Meadows, Nick Maton, Eric Haase, Cesar Hernandez, Zack Short,DET
2023-03-17, Austin Meadows, Jonathan Schoop, Riley Greene, Nick Maton, Andre Lipcius, Akil Baddoo, Ryan Kreidler, Colt Keith, Jake Rogers,DET
2023-03-18, Zack Short, Ryan Kreidler, Andy Ibanez, Spencer Torkelson, Eric Haase, Cesar Hernandez, Jermaine Palacios, Kerry Carpenter, Jonathan Davis,DET
2023-03-19, Akil Baddoo, Kerry Carpenter, Spencer Torkelson, Eric Haase, Parker Meadows, Cesar Hernandez, Colt Keith, Ryan Kreidler, Zack Short,DET
2023-03-20, Matt Vierling, Riley Greene, Javier Baez, Nick Maton, Spencer Torkelson, Miguel Cabrera, Austin Meadows, Jonathan Schoop, Jake Rogers,DET
2023-03-21, Kerry Carpenter, Jonathan Schoop, Riley Greene, Eric Haase, Austin Meadows, Ryan Kreidler, Cesar Hernandez, Zack Short, Jonathan Davis,DET
2023-03-22, Matt Vierling, Riley Greene, Javier Baez, Spencer Torkelson, Miguel Cabrera, Akil Baddoo, Andy Ibanez, Ryan Kreidler, Jake Rogers,DET
2023-03-23a, Kerry Carpenter, Matt Vierling, Riley Greene, Spencer Torkelson, Nick Maton, Eric Haase, Akil Baddoo, Jonathan Schoop, Andrew Knapp,DET
2023-03-23b, Zack Short, Ryan Kreidler, Javier Baez, Austin Meadows, Jake Rogers, Cesar Hernandez, Andy Ibanez, Andre Lipcius, Jonathan Davis,DET
2023-03-24, Kerry Carpenter, Nick Maton, Javier Baez, Austin Meadows, Spencer Torkelson, Miguel Cabrera, Akil Baddoo, Eric Haase, Jonathan Schoop,DET
2023-03-25, Parker Meadows, Matt Vierling, Riley Greene, Jonathan Schoop, Colt Keith, Cesar Hernandez, Ryan Kreidler, Zack Short, Jake Rogers,DET
2023-03-26, Nick Maton, Riley Greene, Javier Baez, Austin Meadows, Spencer Torkelson, Miguel Cabrera, Akil Baddoo, Eric Haase, Jonathan Schoop,DET
2023-02-25a, Nick Gordon, Austin Martin, Trevor Larnach, Matt Wallner, Grayson Greiner, Mark Contreras, Chance Sisco, Aaron Sabato, Andrew Bechtold,MIN
2023-02-25b, Joey Gallo, Ryan Jeffers, Kyle Farmer, Max Kepler, Michael A. Taylor, Edouard Julien, Willi Castro, Brooks Lee, Tyler White,MIN
2023-02-26, Edouard Julien, Tony Wolters, Jose Miranda, Willi Castro, Gilberto Celestino, Brooks Lee, Aaron Sabato, Ryan LaMarre, Elliot Soto,MIN
2023-02-27, Max Kepler, Ryan Jeffers, Joey Gallo, Kyle Farmer, Nick Gordon, Michael A. Taylor, Trevor Larnach, Austin Martin, Tyler White,MIN
2023-02-28, Edouard Julien, Jose Miranda, Christian Vazquez, Matt Wallner, Gilberto Celestino, Willi Castro, Brooks Lee, Mark Contreras, Tyler White,MIN
2023-03-01, Joey Gallo, Carlos Correa, Max Kepler, Ryan Jeffers, Christian Vazquez, Nick Gordon, Kyle Farmer, Michael A. Taylor, Elliot Soto,MIN
2023-03-02, Edouard Julien, Jose Miranda, Matt Wallner, Willi Castro, Tony Wolters, Brooks Lee, Mark Contreras, Tyler White, Ryan LaMarre,MIN
2023-03-03, Donovan Solano, Carlos Correa, Christian Vazquez, Max Kepler, Michael A. Taylor, Joey Gallo, Kyle Farmer, Tanner Schobel, Mark Contreras,MIN
2023-03-04, Christian Vazquez, Edouard Julien, Ryan Jeffers, Matt Wallner, Brooks Lee, Tyler White, Mark Contreras, Ryan LaMarre, Andrew Bechtold,MIN
2023-03-05a, Edouard Julien, Jose Miranda, Matt Wallner, Willi Castro, Tony Wolters, Brooks Lee, Ryan LaMarre, Aaron Sabato, Andrew Bechtold,MIN
2023-03-05b, Donovan Solano, Carlos Correa, Kyle Farmer, Joey Gallo, Christian Vazquez, Max Kepler, Michael A. Taylor, Ryan Jeffers, Tyler White,MIN
2023-03-07, Joey Gallo, Carlos Correa, Max Kepler, Jose Miranda, Donovan Solano, Kyle Farmer, Trevor Larnach, Michael A. Taylor, Ryan Jeffers,MIN
2023-03-08, Brooks Lee, Willi Castro, Matt Wallner, Tyler White, Mark Contreras, Chance Sisco, Grayson Greiner, Andrew Bechtold, Will Holland,MIN
2023-03-10, Brooks Lee, Trevor Larnach, Willi Castro, Matt Wallner, Tony Wolters, Mark Contreras, Tyler White, Ryan LaMarre, Elliot Soto,MIN
2023-03-11, Kyle Garlick, Jose Miranda, Donovan Solano, Kyle Farmer, Joey Gallo, Ryan Jeffers, Max Kepler, Michael A. Taylor, Andrew Bechtold,MIN
2023-03-12, Brooks Lee, Trevor Larnach, Willi Castro, Matt Wallner, Tyler White, Mark Contreras, Grayson Greiner, Ryan LaMarre, Elliot Soto,MIN
2023-03-13, Donovan Solano, Kyle Garlick, Jose Miranda, Max Kepler, Kyle Farmer, Joey Gallo, Ryan Jeffers, Michael A. Taylor, Andrew Bechtold,MIN
2023-03-14a, Brooks Lee, Jair Camargo, Matt Wallner, Kyle Garlick, Ryan LaMarre, Tyler White, Chance Sisco, Andrew Bechtold, Elliot Soto,MIN
2023-03-14b, Max Kepler, Jose Miranda, Joey Gallo, Donovan Solano, Michael A. Taylor, Trevor Larnach, Willi Castro, Kyle Farmer, Tony Wolters,MIN
2023-03-16, Michael A. Taylor, Donovan Solano, Kyle Garlick, Jose Miranda, Nick Gordon, Willi Castro, Trevor Larnach, Brooks Lee, Tony Wolters,MIN
2023-03-17, Joey Gallo, Carlos Correa, Max Kepler, Donovan Solano, Nick Gordon, Kyle Farmer, Michael A. Taylor, Ryan Jeffers, Matt Wallner,MIN
2023-03-18, Brooks Lee, Jose Miranda, Trevor Larnach, Willi Castro, Matt Wallner, Tony Wolters, Mark Contreras, Tyler White, Elliot Soto,MIN
2023-03-19, Donovan Solano, Carlos Correa, Kyle Farmer, Max Kepler, Michael A. Taylor, Kyle Garlick, Joey Gallo, Ryan Jeffers, Nick Gordon,MIN
2023-03-21, Byron Buxton, Carlos Correa, Kyle Farmer, Joey Gallo, Christian Vazquez, Michael A. Taylor, Kyle Garlick, Nick Gordon, Willi Castro,MIN
2023-03-22, Joey Gallo, Jose Miranda, Trevor Larnach, Kyle Farmer, Donovan Solano, Willi Castro, Michael A. Taylor, Ryan Jeffers, Mark Contreras,MIN
2023-03-23, Byron Buxton, Carlos Correa, Christian Vazquez, Kyle Garlick, Nick Gordon, Tyler White, Mark Contreras, Ryan LaMarre, Elliot Soto,MIN
2023-03-24, Edouard Julien, Jose Miranda, Christian Vazquez, Trevor Larnach, Kyle Garlick, Brooks Lee, Ryan LaMarre, Emmanuel Rodriguez, Andrew Bechtold,MIN
2023-03-25a, Donovan Solano, Willi Castro, Kyle Farmer, Kyle Garlick, Tyler White, Tony Wolters, Ryan LaMarre, Mark Contreras, Brooks Lee,MIN
2023-03-25b, Joey Gallo, Carlos Correa, Byron Buxton, Max Kepler, Jose Miranda, Trevor Larnach, Michael A. Taylor, Nick Gordon, Ryan Jeffers,MIN
2023-03-26, Donovan Solano, Carlos Correa, Kyle Farmer, Christian Vazquez, Ryan Jeffers, Michael A. Taylor, Willi Castro, Kyle Garlick, Kala'i Rosario,MIN
2023-03-27, Donovan Solano, Jose Miranda, Christian Vazquez, Max Kepler, Joey Gallo, Trevor Larnach, Nick Gordon, Edouard Julien, Hernan Perez,MIN
2023-03-28, Joey Gallo, Carlos Correa, Max Kepler, Trevor Larnach, Kyle Farmer, Nick Gordon, Donovan Solano, Ryan Jeffers, Michael A. Taylor,MIN
2023-02-25, Tim Anderson, Luis Robert Jr., Yoan Moncada, Eloy Jimenez, Andrew Vaughn, Yasmani Grandal, Gavin Sheets, Victor Reyes, Leury Garcia,CWS
2023-02-26, Jake Marisnick, Oscar Colas, Hanser Alberto, Jake Burger, Bryan Ramos, Victor Reyes, Seby Zavala, Erik Gonzalez, Billy Hamilton,CWS
2023-02-27, Tim Anderson, Luis Robert Jr., Andrew Benintendi, Eloy Jimenez, Yoan Moncada, Andrew Vaughn, Yasmani Grandal, Gavin Sheets, Elvis Andrus,CWS
2023-02-28, Tim Anderson, Luis Robert Jr., Yoan Moncada, Eloy Jimenez, Gavin Sheets, Andrew Vaughn, Hanser Alberto, Seby Zavala, Romy Gonzalez,CWS
2023-03-01, Tim Anderson, Luis Robert Jr., Andrew Benintendi, Eloy Jimenez, Yoan Moncada, Yasmani Grandal, Jake Burger, Oscar Colas, Elvis Andrus,CWS
2023-03-02, Romy Gonzalez, Elvis Andrus, Andrew Vaughn, Gavin Sheets, Hanser Alberto, Victor Reyes, Jake Marisnick, Seby Zavala, Leury Garcia,CWS
2023-03-03, Tim Anderson, Andrew Vaughn, Andrew Benintendi, Eloy Jimenez, Yasmani Grandal, Gavin Sheets, Hanser Alberto, Zach Remillard, Romy Gonzalez,CWS
2023-03-04, Tim Anderson, Elvis Andrus, Andrew Benintendi, Eloy Jimenez, Yasmani Grandal, Oscar Colas, Leury Garcia, Seby Zavala, Adam Haseley,CWS
2023-03-05, Hanser Alberto, Andrew Vaughn, Andrew Benintendi, Eloy Jimenez, Jake Burger, Oscar Colas, Leury Garcia, Lenyn Sosa, Sebastian  Rivero,CWS
2023-03-07, Elvis Andrus, Oscar Colas, Andrew Vaughn, Yasmani Grandal, Gavin Sheets, Hanser Alberto, Jake Marisnick, Adam Haseley, Erik Gonzalez,CWS
2023-03-08, Oscar Colas, Andrew Vaughn, Andrew Benintendi, Jake Burger, Yasmani Grandal, Gavin Sheets, Romy Gonzalez, Leury Garcia, Billy Hamilton,CWS
2023-03-10, Elvis Andrus, Andrew Vaughn, Andrew Benintendi, Yasmani Grandal, Oscar Colas, Jake Marisnick, Bryan Ramos, Seby Zavala, Erik Gonzalez,CWS
2023-03-11, Leury Garcia, Andrew Vaughn, Andrew Benintendi, Yasmani Grandal, Jake Burger, Bryan Ramos, Jake Marisnick, Erik Gonzalez, Billy Hamilton,CWS
2023-03-12, Elvis Andrus, Oscar Colas, Andrew Vaughn, Gavin Sheets, Jake Burger, Zach Remillard, Leury Garcia, Seby Zavala, Adam Haseley,CWS
2023-03-14, Elvis Andrus, Oscar Colas, Andrew Benintendi, Yasmani Grandal, Jake Burger, Gavin Sheets, Hanser Alberto, Victor Reyes, Leury Garcia,CWS
2023-03-16, Elvis Andrus, Oscar Colas, Andrew Benintendi, Yasmani Grandal, Jake Burger, Gavin Sheets, Hanser Alberto, Victor Reyes, Romy Gonzalez,CWS
2023-03-17, Elvis Andrus, Oscar Colas, Andrew Benintendi, Eloy Jimenez, Hanser Alberto, Adam Haseley, Romy Gonzalez, Seby Zavala, Erik Gonzalez,CWS
2023-03-18, Andrew Benintendi, Adam Haseley, Gavin Sheets, Yasmani Grandal, Jake Burger, Victor Reyes, Jake Marisnick, Zach Remillard, Moises Castillo,CWS
2023-03-19, Elvis Andrus, Hanser Alberto, Eloy Jimenez, Jake Burger, Yasmani Grandal, Oscar Colas, Romy Gonzalez, Seby Zavala, Erik Gonzalez,CWS
2023-03-20, Elvis Andrus, Gavin Sheets, Andrew Benintendi, Eloy Jimenez, Yasmani Grandal, Hanser Alberto, Oscar Colas, Zach Remillard, Billy Hamilton,CWS
2023-03-21, Romy Gonzalez, Gavin Sheets, Andrew Benintendi, Yasmani Grandal, Jake Burger, Adam Haseley, Seby Zavala, Erik Gonzalez, Zach Remillard,CWS
2023-03-22a, Elvis Andrus, Adam Haseley, Gavin Sheets, Yasmani Grandal, Oscar Colas, Seby Zavala, Leury Garcia, Duke Ellis, Bryce Willits,CWS
2023-03-22b, Hanser Alberto, Jake Burger, Andrew Benintendi, Eloy Jimenez, Erik Gonzalez, Zach Remillard, Sebastian  Rivero, Billy Hamilton, Nate Mondou,CWS
2023-03-23, Elvis Andrus, Luis Robert Jr., Andrew Benintendi, Eloy Jimenez, Hanser Alberto, Jake Burger, Yasmani Grandal, Seby Zavala, Leury Garcia,CWS
2023-03-24, Tim Anderson, Yoan Moncada, Luis Robert Jr., Eloy Jimenez, Romy Gonzalez, Elvis Andrus, Hanser Alberto, Seby Zavala, Jake Marisnick,CWS
2023-03-25, Romy Gonzalez, Leury Garcia, Gavin Sheets, Yasmani Grandal, Jake Burger, Oscar Colas, Hanser Alberto, Zach Remillard, Erik Gonzalez,CWS
2023-03-26, Tim Anderson, Luis Robert Jr., Andrew Benintendi, Eloy Jimenez, Yoan Moncada, Gavin Sheets, Elvis Andrus, Oscar Colas, Seby Zavala,CWS
2023-03-27, Adam Haseley, Andrew Vaughn, Andrew Benintendi, Gavin Sheets, Yasmani Grandal, Hanser Alberto, Oscar Colas, Zach Remillard, Erik Gonzalez,CWS
2023-03-28, Elvis Andrus, Romy Gonzalez, Andrew Vaughn, Gavin Sheets, Seby Zavala, Oscar Colas, Moises Castillo, DJ Gladney, Wes Kath,CWS
2023-02-25, Isiah Kiner-Falefa, Gleyber Torres, Oswaldo Cabrera, Harrison Bader, Jake Bauers, Wilmer Difo, Jasson Dominguez, Estevan Florial, Anthony Seigler,NYY
2023-02-26a, Anthony Volpe, Josh Donaldson, Willie Calhoun, Andres Chaparro, Elijah Dunham, Michael Hermosillo, Everson Pereira, Carlos Narvaez, Jesus Bastidas,NYY
2023-02-26b, Gleyber Torres, Aaron Judge, Aaron Hicks, Jose Trevino, Oswald Peraza, Rafael Ortega, Wilmer Difo, Billy McKinney, Jamie Westbrook,NYY
2023-02-27, Isiah Kiner-Falefa, Willie Calhoun, Oswaldo Cabrera, Harrison Bader, Anthony Volpe, Jake Bauers, Estevan Florial, Rodolfo Duran, Billy McKinney,NYY
2023-02-28, Gleyber Torres, Oswald Peraza, Rafael Ortega, Jose Trevino, Andres Chaparro, Billy McKinney, Everson Pereira, Michael Hermosillo, Wilmer Difo,NYY
2023-03-01, DJ LeMahieu, Aaron Judge, Anthony Rizzo, Giancarlo Stanton, Josh Donaldson, Harrison Bader, Aaron Hicks, Kyle Higashioka, Isiah Kiner-Falefa,NYY
2023-03-02, Anthony Volpe, Oswaldo Cabrera, Aaron Hicks, Jose Trevino, Oswald Peraza, Rafael Ortega, Michael Hermosillo, Jake Bauers, Estevan Florial,NYY
2023-03-03, DJ LeMahieu, Aaron Judge, Gleyber Torres, Giancarlo Stanton, Willie Calhoun, Harrison Bader, Isiah Kiner-Falefa, Kyle Higashioka, Billy McKinney,NYY
2023-03-04, Anthony Volpe, Oswaldo Cabrera, Anthony Rizzo, Josh Donaldson, Oswald Peraza, Aaron Hicks, Jose Trevino, Willie Calhoun, Rafael Ortega,NYY
2023-03-05, Harrison Bader, Gleyber Torres, Oswaldo Cabrera, Giancarlo Stanton, Isiah Kiner-Falefa, Estevan Florial, Kyle Higashioka, Jake Bauers, Billy McKinney,NYY
2023-03-06, DJ LeMahieu, Aaron Judge, Anthony Rizzo, Josh Donaldson, Anthony Volpe, Aaron Hicks, Willie Calhoun, Jose Trevino, Rafael Ortega,NYY
2023-03-08, DJ LeMahieu, Aaron Judge, Anthony Rizzo, Giancarlo Stanton, Josh Donaldson, Harrison Bader, Aaron Hicks, Jose Trevino, Isiah Kiner-Falefa,NYY
2023-03-09, Anthony Volpe, Aaron Judge, Anthony Rizzo, Giancarlo Stanton, Josh Donaldson, Willie Calhoun, Oswald Peraza, Rafael Ortega, Jose Trevino,NYY
2023-03-10, DJ LeMahieu, Oswaldo Cabrera, Aaron Hicks, Rafael Ortega, Isiah Kiner-Falefa, Estevan Florial, Jake Bauers, Carlos Narvaez, Billy McKinney,NYY
2023-03-11a, DJ LeMahieu, Aaron Judge, Willie Calhoun, Giancarlo Stanton, Anthony Volpe, Jasson Dominguez, Carlos Narvaez, Jamie Westbrook, Tyler Hardman,NYY
2023-03-11b, Oswald Peraza, Isiah Kiner-Falefa, Estevan Florial, Josh Donaldson, Billy McKinney, Michael Hermosillo, Andres Chaparro, Spencer Jones, Rodolfo Duran,NYY
2023-03-12, Anthony Volpe, Aaron Hicks, Oswaldo Cabrera, Rafael Ortega, Isiah Kiner-Falefa, Billy McKinney, Andres Chaparro, Jake Bauers, Rodolfo Duran,NYY
2023-03-13, Oswald Peraza, Anthony Volpe, Oswaldo Cabrera, Willie Calhoun, Aaron Hicks, Rafael Ortega, Andres Chaparro, Estevan Florial, Carlos Narvaez,NYY
2023-03-14, DJ LeMahieu, Giancarlo Stanton, Anthony Rizzo, Josh Donaldson, Willie Calhoun, Oswald Peraza, Estevan Florial, Carlos Narvaez, Michael Hermosillo,NYY
2023-03-15, Anthony Volpe, Aaron Judge, Oswaldo Cabrera, Rafael Ortega, Isiah Kiner-Falefa, Aaron Hicks, Estevan Florial, Rodolfo Duran, Jake Bauers,NYY
2023-03-16, DJ LeMahieu, Aaron Judge, Anthony Rizzo, Giancarlo Stanton, Josh Donaldson, Oswaldo Cabrera, Oswald Peraza, Rafael Ortega, Carlos Narvaez,NYY
2023-03-17, Anthony Volpe, Oswald Peraza, Aaron Hicks, Isiah Kiner-Falefa, Estevan Florial, Wilmer Difo, Billy McKinney, Rodolfo Duran, Jake Bauers,NYY
2023-03-18, Anthony Volpe, Aaron Judge, Anthony Rizzo, Giancarlo Stanton, Josh Donaldson, Willie Calhoun, Isiah Kiner-Falefa, Rafael Ortega, Carlos Narvaez,NYY
2023-03-19, DJ LeMahieu, Aaron Judge, Anthony Rizzo, Giancarlo Stanton, Josh Donaldson, Oswaldo Cabrera, Aaron Hicks, Oswald Peraza, Carlos Narvaez,NYY
2023-03-21, DJ LeMahieu, Aaron Judge, Gleyber Torres, Josh Donaldson, Anthony Volpe, Willie Calhoun, Isiah Kiner-Falefa, Jose Trevino, Rafael Ortega,NYY
2023-03-22, Oswald Peraza, Gleyber Torres, Anthony Rizzo, Giancarlo Stanton, Oswaldo Cabrera, Aaron Hicks, Rafael Ortega, Carlos Narvaez, Estevan Florial,NYY
2023-03-23, Anthony Volpe, Gleyber Torres, Anthony Rizzo, Giancarlo Stanton, Oswaldo Cabrera, Aaron Hicks, Oswald Peraza, Jose Trevino, Willie Calhoun,NYY
2023-03-24a, Anthony Volpe, Aaron Judge, Anthony Rizzo, Josh Donaldson, Willie Calhoun, Aaron Hicks, Jose Trevino, Wilmer Difo, Estevan Florial,NYY
2023-03-24b, DJ LeMahieu, Oswald Peraza, Oswaldo Cabrera, Kyle Higashioka, Isiah Kiner-Falefa, Rafael Ortega, Billy McKinney, Jesus Bastidas, Jake Bauers,NYY
2023-03-25, Anthony Volpe, Aaron Judge, Gleyber Torres, Giancarlo Stanton, Josh Donaldson, Willie Calhoun, Isiah Kiner-Falefa, Jose Trevino, Andres Chaparro,NYY
2023-03-26, DJ LeMahieu, Aaron Judge, Anthony Rizzo, Giancarlo Stanton, Gleyber Torres, Oswaldo Cabrera, Aaron Hicks, Kyle Higashioka, Oswald Peraza,NYY
2023-03-27, DJ LeMahieu, Anthony Volpe, Anthony Rizzo, Giancarlo Stanton, Josh Donaldson, Oswaldo Cabrera, Aaron Hicks, Jose Trevino, Isiah Kiner-Falefa,NYY
2023-03-28, DJ LeMahieu, Aaron Judge, Anthony Rizzo, Josh Donaldson, Gleyber Torres, Oswaldo Cabrera, Aaron Hicks, Jose Trevino, Anthony Volpe,NYY
